Year,Make,Model,Mileage,Body style,Gearbox,Hand drive,Engine,Color,Custom cleared,Price
2013,Lexus,IS 300 F Sport,113000 կմ , Սեդան, Ավտոմատ, Ձախ, Հիբրիդ, Կապույտ, Մաքսազերծված,$ 26 000
2021,Toyota,Camry,14278 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 25 000
2022,Hyundai,Tucson,6700 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 39 700
2021,Tesla,Model Y,16854 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 29 500
2021,Ford,Ecosport,17100 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 900
2019,Honda,Civic,92000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 000
2017,Nissan,Versa,82000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 600
2016,Hyundai,Azera,52248 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 000
2021,Hyundai,Elantra,31000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 9 800
2021,Infiniti,QX50,16832 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 12 400
2019,Hyundai,Tucson,18657 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 6 100
2018,Hyundai,Tucson,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 500
2019,Kia,Sorento,49814 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 15 100
2018,Lexus,IS 300 F Sport,69000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 36 600
2020,Kia,Stinger,19021 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 17 000
2019,Nissan,Versa,70000 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 000
2016,Mitsubishi,Outlander,86000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, Մաքսազերծված,$ 17 500
2018,Ford,Fusion,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 500
2020,Honda,HR-V,61000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 4 300
2016,Jeep,Grand Cherokee,23914 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 300
2021,Tesla,Model Y,16854 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 29 100
2019,Hyundai,Elantra,60523 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 4 200
2017,Ford,Focus,49387 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 7 600
2021,Tesla,Model Y,41000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, Մաքսազերծված,$ 58 000
2018,Ford,Focus,120404 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 200
2021,Ford,Escape,16947 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 500
2021,Mazda,CX5,2000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 8 700
2016,Jeep,Cherokee,22741 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 600
2022,Honda,Civic,764 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 10 800
2017,Hyundai,Sonata,22856 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 400
2018,Hyundai,Elantra,19374 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 200
2017,Ford,Fusion,88739 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 300
2001,Mercedes-Benz,C 240,190000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 5 500
2018,Toyota,Camry,19317 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 200
2005,Nissan,Tiida,198543 կմ , Հետչբեք, Վարիատոր, Աջ, Գազ, Արծաթագույն, Մաքսազերծված,$ 5 500
2017,Mazda,3,19935 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 2 500
2016,Nissan,Altima,120000 կմ , Սեդան, Վարիատոր, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 15 000
2022,Volkswagen,ID.4,370 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Էլեկտրական, Դեղին, Մաքսազերծված,$ 41 000
2018,Hyundai,128000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,,$ 4 000
2020,Tesla,Model 3,17935 կմ , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Սպիտակ, մաքսազերծված չ,$ 16 300
2017,Toyota,Prius,58195 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 9 700
2013,Mercedes-Benz,S 500,180000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 47 000
2019,Kia,Optima,19223 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 600
2018,Mercedes-Benz,E 300,26444 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 000
2019,Mercedes-Benz,C 300,18347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 500
1998,Volkswagen,Golf,40000 կմ , Հետչբեք, Մեխանիկական, Ձախ, Գազ, Սև, Մաքսազերծված,$ 3 300
2016,BMW,X6,107000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 30 000
2020,Chevrolet,Malibu,19321 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 5 500
2016,Kia,Optima,97000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 200
2017,Toyota,Highlander,21865 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 600
2017,Lexus,NX 200t,50000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 200
2016,Volkswagen,Passat,125000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 15 000
2019,BMW,X3,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 10 400
2023,Land,Rover Range Rover,50 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Դիզել, Կանաչ, Մաքսազերծված,Պայմ.
2017,Hyundai,Sonata,23914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 2 800
2022,Volkswagen,iD.6,45 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Էլեկտրական, Կապույտ, Մաքսազերծված,$ 50 454
2017,Nissan,Altima,21735 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 200
2009,Infiniti,FX35,137000 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 18 500
2016,BMW,X6,22871 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 300
2018,Nissan,Altima,20451 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 000
2020,Jeep,Grand Cherokee,18345 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 16 200
2019,Porsche,Panamera,18241 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 30 500
2018,BMW,740,59000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 000
2013,Lexus,GX 460,125000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Գազ, Սպիտակ, Մաքսազերծված,$ 36 000
2017,Audi,Q7,22914 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2021,Acura,ILX,16862 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 100
2019,Nissan,Rogue,78677 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 7 900
2017,BMW,X5,69000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 9 700
2020,Jeep,Wrangler,18345 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 17 100
2020,Ford,Mustang,10 մղոն , Կուպե, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 500
2019,Toyota,Corolla,18324 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 400
2016,Hyundai,Sonata,52000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 11 850
2017,Chevrolet,Cruze,120000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 10 500
2022,Honda,Accord,7390 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 7 000
2020,Lexus,NX 300h,17304 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 18 500
2017,BMW,750,40090 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 28 000
2022,Tesla,Model 3,15735 կմ , Սեդան, Ավտոմատ, Ձախ, Էլեկտրական, Մոխրագույն, մաքսազերծված չ,$ 20 100
2020,Hyundai,Kona,30000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 800
2007,Mercedes-Benz,E 350,160000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 10 700
2021,Toyota,Tacoma,16825 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 17 300
2018,Kia,Optima,100000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 21 400
2018,Toyota,Rav 4,14001 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 500
2016,Hyundai,Veloster,143000 մղոն , Հետչբեք, Ավտոմատ, Ձախ, Բենզին, Ոսկեգույն, մաքսազերծված չ,$ 4 200
2017,Nissan,Altima,19732 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 300
2016,Hyundai,Elantra,79000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 3 500
2018,Nissan,Rogue,70000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 20 000
2022,Jeep,Renegade,4100 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 300
2019,Mini,Cooper,23300 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 11 450
2021,Lexus,NX 300h,12211 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 19 000
2018,Hyundai,Tucson,18465 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 700
2008,BMW,X5,148000 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, Մաքսազերծված,$ 19 300
2016,Hyundai,Tucson,22739 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 4 500
2016,Nissan,Maxima,25000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 3 850
2019,Toyota,Rav 4,20314 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 7 400
2018,Nissan,Rogue,19736 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 600
2020,Mazda,CX5,44700 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,Պայմ.
2016,Honda,CR-V,42549 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Այլ գույն, մաքսազերծված չ,$ 5 900
2019,Volkswagen,Jetta,8676 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 8 100
2019,Kia,Forte,18000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 5 200
2009,Audi,A5,212000 կմ , Կուպե, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 12 000
2019,Nissan,Altima,66000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Արծաթագույն, մաքսազերծված չ,$ 5 500
2018,Ford,F150,18347 կմ , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 12 200
2018,Mercedes-Benz,CLA 250,46007 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 12 000
2008,Lexus,LS 460,98000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 10 500
2017,Kia,Sportage,57870 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 6 900
2018,Hyundai,Elantra,109000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 3 200
2017,Infiniti,QX60,30000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 9 000
2018,Hyundai,Sonata,24000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 19 700
2020,Hyundai,Elantra,18563 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 4 100
2017,Hyundai,Accent,82377 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 2 200
2018,Chevrolet,Volt,19347 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 200
2018,Ford,F150,60000 մղոն , Պիկապ, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 9 200
2016,Mercedes-Benz,CLA 250,25000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 5 800
2018,BMW,540,19364 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 11 100
2016,Mercedes-Benz,GLE 350,20600 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 22 300
2021,Volkswagen,Atlas,10000 մղոն , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 10 000
2017,BMW,328,40200 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 11 000
2005,BMW,530,109000 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, Մաքսազերծված,$ 10 700
2017,Mitsubishi,Outlander,10 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 5 300
2017,Honda,Civic,24100 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 500
2021,Nissan,Versa,32082 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 4 500
2016,Jeep,Grand Cherokee,22731 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 200
2018,Nissan,Rogue,212000 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,Պայմ.
2020,Hyundai,Santa Fe,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 200
2018,Jeep,Grand Cherokee,19354 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 12 200
2021,Mercedes-Benz,GLE 350,14000 կմ , Ունիվերսալ, Ավտոմատ, Ձախ, Բենզին, Սև, մաքսազերծված չ,$ 45 000
2018,Nissan,Sentra,17325 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 3 100
2018,Nissan,Altima,19572 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 3 500
2017,Ford,Fusion,81000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, Մաքսազերծված,$ 13 800
2018,Audi,S5,18247 կմ , Սեդան, Ավտոմատ, Ձախ, Բենզին, Կապույտ, մաքսազերծված չ,$ 8 100
2018,Subaru,Forester,18347 կմ , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 4 600
2017,BMW,X5,58887 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 15 500
2019,Toyota,Camry,32000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Շագանակագույն, Մաքսազերծված,$ 28 500
2016,Mercedes-Benz,C 300,7600 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Մոխրագույն, մաքսազերծված չ,$ 17 000
2020,Toyota,Highlander,13500 մղոն , Ամենագնաց, Ավտոմատ, Ձախ, Բենզին, Կարմիր, մաքսազերծված չ,$ 11 600
2020,Honda,Accord,34000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, մաքսազերծված չ,$ 8 500
2021,Toyota,Corolla,15000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սև, Մաքսազերծված,$ 20 000
2017,Mercedes-Benz,E 300,24000 մղոն , Սեդան, Ավտոմատ, Ձախ, Բենզին, Սպիտակ, Մաքսազերծված,$ 46 900
